Greyfriars Bobby (a.k.a. Greyfriars Bobby: The True Story of a Dog) (1961),Children|Drama,,,,,,,
Side Out (1990),Comedy|Romance,,,,,,,
Three Lives of Thomasina, The (1964),Children|Drama,,,,,,
No Deposit, No Return (1976),Children|Comedy,,,,,,
One and Only, Genuine, Original Family Band, The (1968),Children|Comedy|Musical,,,,
Under the Lighthouse Dancing (1997),Drama,,,,,,,
This Gun for Hire (1942),Crime|Film-Noir|Thriller,,,,,,,
Black Angel (1946),Drama|Film-Noir|Mystery,,,,,,,
Big Clock, The (1948),Crime|Drama|Film-Noir|Thriller,,,,,,
Criss Cross (1949),Crime|Drama|Film-Noir,,,,,,,
5th Musketeer, The (a.k.a. Fifth Musketeer, The) (1979),Adventure,,,,,
Evilspeak (1981),Horror|Sci-Fi,,,,,,,
Sherlock Holmes: Terror by Night (1946),Crime|Mystery|Thriller,,,,,,,
Spy Who Came in from the Cold, The (1965),Drama|Thriller,,,,,,
Sherlock Holmes and the Secret Weapon (1942),Crime|Mystery|Sci-Fi|Thriller,,,,,,,
Sherlock Holmes: The Woman in Green (1945),Crime|Drama|Horror|Mystery,,,,,,,
Counterfeit Traitor, The (1962),Thriller|War,,,,,,
1,2,3, Sun (Un, deuz, trois, soleil) (1993),Drama,
Roadkill (a.k.a. Roadkill: Move or Die) (1989),Drama,,,,,,,
Sherlock Holmes: Dressed to Kill (1946),Crime|Horror|Mystery|Thriller,,,,,,,
Bon Voyage (2003),Comedy|Drama,,,,,,,
Assassination Bureau, The (1969),Action|Adventure|Comedy|Crime|Sci-Fi,,,,,,
Manchurian Candidate, The (2004),Thriller,,,,,,
Thunderbirds (2004),Action|Adventure|Fantasy|Sci-Fi,,,,,,,
Village, The (2004),Drama|Mystery|Thriller,,,,,,
Garden State (2004),Comedy|Drama|Romance,,,,,,,
Early Summer (Bakushû) (1951),Drama,,,,,,,
Port of Shadows (Quai des brumes) (1938),Drama,,,,,,,
Thunderbirds Are GO (1966),Action|Sci-Fi,,,,,,,
Thunderbird Six (1968),Action|Sci-Fi,,,,,,,
Castle Keep (1969),Drama|War,,,,,,,
Revengers Tragedy (2002),Comedy|Horror,,,,,,,
Beyond Hypothermia (Sip si 32 doe) (1996),Action|Drama|Thriller,,,,,,,
Octane (2003),Horror|Thriller,,,,,,,
PTU (2003),Crime|Drama,,,,,,,
Unfinished Piece for a Player Piano, An (Neokonchennaya pyesa dlya mekhanicheskogo pianino) (1977),Drama,,,,,,
Musa the Warrior (Musa) (2001),Action|Adventure|Drama|War,,,,,,,
Funny Thing Happened on the Way to the Forum, A (1966),Comedy|Musical,,,,,,
Salesman (1969),Documentary,,,,,,,
Collateral (2004),Action|Crime|Drama|Thriller,,,,,,,
Little Black Book (2004),Comedy|Romance,,,,,,,
Code 46 (2003),Romance|Sci-Fi,,,,,,,
In the Soup (1992),Comedy|Drama,,,,,,,
They Came to Cordura (1959),Western,,,,,,,
Blue Spring (Aoi haru) (2001),Drama,,,,,,,
Story of Women (Une affaire de femmes) (1988),Drama,,,,,,,
Attack the Gas Station! (Juyuso seubgyuksageun) (1999),Comedy|Crime,,,,,,,
Masks (Masques) (1987),Thriller,,,,,,,
Harold and Kumar Go to White Castle (2004),Comedy,,,,,,,
Princess Diaries 2: Royal Engagement, The (2004),Comedy|Romance,,,,,,
Danny Deckchair (2003),Comedy|Romance,,,,,,,
AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller,,,,,,,
Yu-Gi-Oh! (2004),Action|Adventure|Animation|Fantasy,,,,,,,
Novo (2002),Drama,,,,,,,
We Don't Live Here Anymore (2004),Drama,,,,,,,
Without a Paddle (2004),Comedy,,,,,,,
Exorcist: The Beginning (2004),Drama|Horror|Thriller,,,,,,,
Speedway (1968),Action,,,,,,,
Trouble with Girls, The (1969),Comedy|Drama,,,,,,
It Happened at the World's Fair (1963),Adventure,,,,,,,
Double Trouble (1967),Musical,,,,,,,
Spinout (1966),Comedy|Musical,,,,,,,
Harum Scarum (1965),Comedy|Musical,,,,,,,
Unidentified Flying Oddball (a.k.a. The Spaceman and King Arthur) (a.k.a. A Spaceman in King Arthur's Court) (1979),Adventure|Comedy|Fantasy|Sci-Fi,,,,,,,
Sting II, The (1983),Comedy|Crime,,,,,,
If a Man Answers (1962),Comedy,,,,,,,
Cheerleader Camp (1987),Comedy|Horror|Mystery,,,,,,,
Human Resources (Ressources Humaines) (1999),Drama,,,,,,,
Bill Cosby, Himself (1983),Comedy|Documentary,,,,,,
Dead Ringer (1964),Drama|Thriller,,,,,,,
Benji: Off the Leash! (2004),Children|Drama,,,,,,,
Anacondas: The Hunt for the Blood Orchid (2004),Adventure|Drama|Horror|Sci-Fi|Thriller,,,,,,,
Suspect Zero (2004),Crime|Drama|Horror|Thriller,,,,,,,
Warriors of Heaven and Earth (Tian di ying xiong) (2003),Action|Adventure|Drama,,,,,,,
Vanity Fair (2004),Drama|Romance,,,,,,,
Cookout, The (2004),Comedy,,,,,,
Paparazzi (2004),Drama|Thriller,,,,,,,
Wicker Park (2004),Drama|Romance|Thriller,,,,,,,
Triggermen (2002),Comedy|Crime,,,,,,,
Alice Doesn't Live Here Anymore (1974),Drama|Romance,,,,,,,
Mangler, The (1995),Horror,,,,,,
Who's That Knocking at My Door? (1967),Drama,,,,,,,
Seeing Other People (2004),Comedy,,,,,,,
Past Midnight (1992),Horror|Thriller,,,,,,,
Million to Juan, A (1994),Comedy,,,,,,
Camera Buff (Amator) (1979),Drama,,,,,,,
No End (Bez konca) (1985),Drama,,,,,,,
Highwaymen (2003),Action|Crime|Thriller,,,,,,,
Graffiti Bridge (1990),Drama|Musical,,,,,,,
Young and the Passionate, The (I Vitelloni) (1953),Drama,,,,,,
Under the Cherry Moon (1986),Comedy|Drama|Musical|Romance,,,,,,,
Flipper (1963),Adventure|Children|Drama,,,,,,,
Smile (1975),Comedy,,,,,,,
Lord Jim (1965),Adventure|Drama,,,,,,,
Small Circle of Friends, A (1980),Drama,,,,,,
Night of the Demons (1988),Horror,,,,,,,
Witchboard (1986),Horror|Mystery|Thriller,,,,,,,
Roller Boogie (1979),Drama,,,,,,,
Lilith (1964),Drama,,,,,,,
Apple, The (1980),Musical|Sci-Fi,,,,,,
SuperBabies: Baby Geniuses 2 (2004),Comedy,,,,,,,
Cellular (2004),Action|Crime|Drama|Mystery|Thriller,,,,,,,
Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller,,,,,,,
Criminal (2004),Comedy|Drama,,,,,,,
Mr. 3000 (2004),Comedy|Drama,,,,,,,
Sky Captain and the World of Tomorrow (2004),Action|Adventure|Sci-Fi,,,,,,,
Wimbledon (2004),Comedy|Romance,,,,,,,
Anatomy of Hell (Anatomie de l'enfer) (2004),Drama,,,,,,,
Head in the Clouds (2004),Drama|Romance|War,,,,,,,
First Daughter (2004),Comedy|Romance,,,,,,,
Forgotten, The (2004),Drama|Mystery|Sci-Fi|Thriller,,,,,,
Last Shot, The (2004),Comedy,,,,,,
Dirty Shame, A (2004),Comedy,,,,,,
Motorcycle Diaries, The (Diarios de motocicleta) (2004),Drama,,,,,,
Shaun of the Dead (2004),Comedy|Horror|Romance,,,,,,,
Come Back, Little Sheba (1952),Drama,,,,,,
Black Orchid, The (1958),Drama,,,,,,
Second Chorus (1940),Comedy|Musical|Romance,,,,,,,
Class of Nuke 'Em High Part II: Subhumanoid Meltdown (1991),Comedy|Horror|Sci-Fi,,,,,,,
Murder on the Orient Express (1974),Crime|Mystery|Thriller,,,,,,,
Mask (1985),Drama,,,,,,,
Alexander's Ragtime Band (1938),Drama|Musical,,,,,,,
Boston Strangler, The (1968),Crime|Drama|Mystery|Thriller,,,,,,
Last Flight of Noah's Ark, The (1980),Adventure|Children|Comedy,,,,,,
Man with One Red Shoe, The (1985),Comedy|Thriller,,,,,,
Sentinel, The (1977),Horror,,,,,,
SSSSSSS (1973),Horror|Sci-Fi,,,,,,,
Whispers in the Dark (1992),Thriller,,,,,,,
Stealing Time (a.k.a. Rennie's Landing) (2001),Drama,,,,,,,
Legacy, The (1978),Horror,,,,,,
Alligator People, The (1959),Horror,,,,,,
Hear No Evil (1993),Thriller,,,,,,,
Basket Case 3: The Progeny (1992),Comedy|Horror,,,,,,,
Basket Case 2 (1990),Comedy|Horror,,,,,,,
Orca: The Killer Whale (1977),Action|Drama|Horror|Thriller,,,,,,,
AKA (2002),Drama,,,,,,,
I Married a Monster from Outer Space (1958),Horror|Sci-Fi,,,,,,,
Trojan Women, The (1971),Drama,,,,,,
Robinson Crusoe (a.k.a. Adventures of Robinson Crusoe, The) (1954),Adventure|Drama,,,,,,
Hardcore (1979),Drama,,,,,,,
Watermelon Man, The (1970),Comedy|Drama,,,,,,
Flashpoint (1984),Action|Adventure|Crime|Mystery|Thriller,,,,,,,
Bug (1975),Horror|Mystery|Sci-Fi,,,,,,,
Terror, The (1963),Horror|Mystery,,,,,,
Jack-O (1995),Horror,,,,,,,
1492: Conquest of Paradise (1992),Adventure|Drama,,,,,,,
Cannibal Holocaust (1980),Horror,,,,,,,
Shark Tale (2004),Animation|Children|Comedy,,,,,,,
Ladder 49 (2004),Action|Drama|Thriller,,,,,,,
Black Cloud (2004),Drama,,,,,,,
I Heart Huckabees (2004),Comedy|Drama,,,,,,,
Raise Your Voice (2004),Drama|Romance,,,,,,,
Taxi (2004),Action|Comedy,,,,,,,
Around the Bend (2004),Drama,,,,,,,
Primer (2004),Drama|Mystery|Sci-Fi|Thriller,,,,,,,
Stage Beauty (2004),Drama,,,,,,,
Shall We Dance? (2004),Comedy|Romance,,,,,,,
Team America: World Police (2004),Action|Adventure|Animation|Comedy|Drama,,,,,,,
Eulogy (2004),Comedy|Crime|Drama,,,,,,,
P.S. (2004),Comedy|Drama|Fantasy|Romance,,,,,,,
Country Girl, The (1954),Drama,,,,,,
Rose Tattoo, The (1955),Drama|Romance,,,,,,
Epidemic (1988),Drama|Horror|Thriller,,,,,,,
Tess (1979),Drama|Romance,,,,,,,
I Wanna Hold Your Hand (1978),Comedy,,,,,,,
Spinning Boris (2003),Comedy|Drama,,,,,,,
Circle of Iron (1978),Action|Adventure|Fantasy|Mystery,,,,,,,
Cannonball (1976),Action|Comedy|Drama,,,,,,,
Fearless Vampire Killers, The (1967),Comedy|Horror,,,,,,
Black Beauty (1971),Children|Drama,,,,,,,
Five Obstructions, The (De Fem benspænd) (2003),Documentary,,,,,,
Born Rich (2003),Documentary,,,,,,,
It's Alive (1974),Horror,,,,,,,
Decline of the American Empire, The (Déclin de l'empire américain, Le) (1986),Comedy|Drama,,,,,
Bebe's Kids (1992),Animation|Children|Comedy,,,,,,,
All I Want for Christmas (1991),Children|Comedy,,,,,,,
Life and Nothing But (La Vie et rien d'autre) (1989),Drama,,,,,,,
Friday Night Lights (2004),Action|Drama,,,,,,,
Tarnation (2003),Documentary,,,,,,,
Final Cut, The (2004),Sci-Fi|Thriller,,,,,,
Hair Show (2004),Comedy|Romance,,,,,,,
Riding the Bullet (2004),Horror|Thriller,,,,,,,
Spin (2003),Children|Drama,,,,,,,
Being Julia (2004),Comedy|Drama,,,,,,,
Dust Factory, The (2004),Adventure|Children|Romance,,,,,,
Thérèse (2004),Drama,,,,,,,
Surviving Christmas (2004),Comedy,,,,,,,
Grudge, The (2004),Horror|Thriller,,,,,,
Alfie (2004),Comedy|Drama|Romance,,,,,,,
Sideways (2004),Adventure|Comedy|Drama|Romance,,,,,,,
Machinist, The (Maquinista, El) (2004),Drama|Mystery|Thriller,,,,,
Vera Drake (2004),Drama,,,,,,,
Falling Angels (2003),Drama,,,,,,,
Stella Street (2004),Comedy,,,,,,,
Lightning in a Bottle (2004),Documentary,,,,,,,
Undertow (2004),Crime|Drama|Thriller,,,,,,,
Enduring Love (2004),Drama,,,,,,,
Saw (2004),Crime|Horror|Mystery|Thriller,,,,,,,
Ray (2004),Drama|Musical,,,,,,,
Birth (2004),Drama|Mystery,,,,,,,
Voices of Iraq (2004),Documentary,,,,,,,
Incredibles, The (2004),Action|Adventure|Animation|Children|Comedy,,,,,,
Fade to Black (2004),Documentary,,,,,,,
It's All About Love (2003),Drama|Romance|Sci-Fi|Thriller,,,,,,,
Callas Forever (2002),Drama,,,,,,,
Polar Express, The (2004),Adventure|Animation|Children|Fantasy|IMAX,,,,,,
Kinsey (2004),Drama,,,,,,,
Seed of Chucky (2004),Comedy|Horror,,,,,,,
After the Sunset (2004),Action|Adventure|Comedy|Crime|Thriller,,,,,,,
Bridget Jones: The Edge of Reason (2004),Comedy|Drama|Romance,,,,,,,
Finding Neverland (2004),Drama,,,,,,,
Veer Zaara (2004),Drama|Musical|Romance,,,,,,,
National Treasure (2004),Action|Adventure|Drama|Mystery|Thriller,,,,,,,
Bad Education (La Mala educación) (2004),Drama|Thriller,,,,,,,
SpongeBob SquarePants Movie, The (2004),Adventure|Animation|Children|Comedy,,,,,,
Fabled (2002),Drama|Mystery|Thriller,,,,,,,
San Antonio (1945),Western,,,,,,,
Alexander (2004),Action|Adventure|Drama|War,,,,,,,
Christmas with the Kranks (2004),Children|Comedy,,,,,,,
Guerrilla: The Taking of Patty Hearst (2004),Documentary,,,,,,,
Our Music (Notre Musique) (2004),Drama,,,,,,,
Closer (2004),Drama|Romance,,,,,,,
I Am David (2003),Drama,,,,,,,
House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance,,,,,,,
Ocean's Twelve (2004),Action|Comedy|Crime|Thriller,,,,,,,
Blade: Trinity (2004),Action|Fantasy|Horror|Thriller,,,,,,,
Bellboy, The (1960),Comedy,,,,,,
Bush's Brain (2004),Documentary,,,,,,,
Cinderfella (1960),Comedy,,,,,,,
Damn Yankees! (1958),Comedy|Musical,,,,,,,
Delicate Delinquent, The (1957),Comedy,,,,,,
Disorderly Orderly, The (1964),Comedy|Romance,,,,,,
Errand Boy, The (1961),Comedy,,,,,,
Family Jewels, The (1965),Comedy,,,,,,
Ladies' Man, The (1961),Comedy,,,,,,
Patsy, The (1964),Comedy,,,,,,
Stateside (2004),Drama,,,,,,,
Stooge, The (1953),Comedy,,,,,,
That's Entertainment (1974),Documentary,,,,,,,
That's Entertainment, Part II (1976),Documentary,,,,,,
That's Entertainment! III (1994),Documentary,,,,,,,
Wackiest Ship in the Army, The (1960),Comedy|War,,,,,,
Alexander the Great (1956),Drama,,,,,,,
Conquest of Space (1955),Sci-Fi,,,,,,,
D.A.R.Y.L. (1985),Adventure|Children|Sci-Fi,,,,,,,
Fire in the Sky (1993),Drama|Mystery|Sci-Fi,,,,,,,
Garden of Allah, The (1936),Drama,,,,,,
I'll Be Seeing You (1944),Drama,,,,,,,
Invisible Man Returns, The (1940),Horror|Sci-Fi,,,,,,
Last Minute, The (2001),Drama|Mystery|Thriller,,,,,,
Love Me If You Dare (Jeux d'enfants) (2003),Drama|Romance,,,,,,,
Portrait of Jennie (1948),Drama|Fantasy|Mystery|Romance,,,,,,,
Ruby Gentry (1952),Drama,,,,,,,
Secret Honor (1984),Drama,,,,,,,
Since You Went Away (1944),Drama|War,,,,,,,
Slipping-Down Life, A (1999),Drama|Romance,,,,,,
Splatter University (1984),Horror,,,,,,,
Twist (2003),Drama,,,,,,,
Control Room (2004),Documentary|War,,,,,,,
Celsius 41.11: The Temperature at Which the Brain... Begins to Die (2004),Documentary,,,,,,,
Dr. Jekyll and Mr. Hyde (1920),Drama|Horror|Sci-Fi,,,,,,,
Golem, The (Der Golem, wie er in die Welt kam) (1920),Fantasy|Horror,,,,,
Häxan: Witchcraft Through the Ages (1922),Horror,,,,,,,
Hunchback of Notre Dame, The (1923),Drama|Horror,,,,,,
Sherlock Jr. (1924),Comedy|Fantasy|Romance,,,,,,,
Freshman, The (1925),Comedy,,,,,,
Greed (1924),Drama,,,,,,,
Phantom of the Opera, The (1925),Drama|Horror,,,,,,
Jazz Singer, The (1927),Drama|Musical|Romance,,,,,,
Ten Days That Shook the World (Oktyabr) (1928),Drama|War,,,,,,,
Unknown, The (a.k.a. Alonzo the Armless) (1927),Drama|Horror|Romance,,,,,,
Pandora's Box (Die Büchse der Pandora) (1929),Drama,,,,,,,
Cameraman, The (1928),Comedy|Drama|Romance,,,,,,
Crowd, The (1928),Drama,,,,,,
Steamboat Bill, Jr. (1928),Comedy|Romance,,,,,,
Andalusian Dog, An (Un chien andalou) (1929),Fantasy,,,,,,
Little Caesar (1931),Crime|Drama,,,,,,,
Âge d'or, L' (1930),Comedy|Drama|Fantasy|Romance,,,,,,
Monkey Business (1931),Comedy,,,,,,,
Boudu Saved From Drowning (Boudu sauvé des eaux) (1932),Comedy,,,,,,,
Doctor X (1932),Horror|Thriller,,,,,,,
Scarface (1932),Crime|Drama|Film-Noir,,,,,,,
Shanghai Express (1932),Adventure|Drama|Romance,,,,,,,
Vampyr (1932),Fantasy|Horror,,,,,,,
Dinner at Eight (1933),Comedy|Drama|Romance,,,,,,,
Gold Diggers of 1933 (1933),Musical,,,,,,,
Island of Lost Souls (1932),Adventure|Horror|Romance|Sci-Fi,,,,,,,
Son of Kong, The (1933),Action|Adventure|Horror,,,,,,
Atalante, L' (1934),Comedy|Drama|Romance,,,,,,
Black Cat, The (1934),Adventure|Crime|Horror|Thriller,,,,,,
Fury (1936),Drama|Film-Noir,,,,,,,
Libeled Lady (1936),Comedy|Romance,,,,,,,
Mr. Deeds Goes to Town (1936),Comedy|Romance,,,,,,,
Petrified Forest, The (1936),Crime|Drama,,,,,,
Wife vs. Secretary (1936),Comedy|Drama|Romance,,,,,,,
Camille (1936),Drama|Romance,,,,,,,
Dead End (1937),Crime|Drama,,,,,,,
Nothing Sacred (1937),Comedy|Romance,,,,,,,
Prisoner of Zenda, The (1937),Action|Adventure|Romance,,,,,,
Stage Door (1937),Drama,,,,,,,
Holiday (1938),Comedy|Drama|Romance,,,,,,,
Roaring Twenties, The (1939),Crime|Drama|Thriller,,,,,,
Wuthering Heights (1939),Drama|Romance,,,,,,,
Letter, The (1940),Drama|Film-Noir,,,,,,
Sea Hawk, The (1940),Action|Adventure|Romance,,,,,,
Ball of Fire (1941),Comedy|Romance,,,,,,,
Here Comes Mr. Jordan (1941),Comedy|Fantasy|Romance,,,,,,,
Across the Pacific (1942),Action|Adventure|Romance|War,,,,,,,
Prelude to War (Why We Fight, 1) (1943),Documentary|War,,,,,,
Random Harvest (1942),Drama|Romance,,,,,,,
Action in the North Atlantic (1943),Action|War,,,,,,,
Heaven Can Wait (1943),Comedy|Fantasy|Romance,,,,,,,
Memphis Belle: A Story of a Flying Fortress, The (1944),Documentary|War,,,,,,
Day of Wrath (Vredens dag) (1943),Drama,,,,,,,
Cover Girl (1944),Comedy|Musical,,,,,,,
Curse of the Cat People, The (1944),Drama|Fantasy|Horror,,,,,,
Henry V (1944),Drama|War,,,,,,,
Mask of Dimitrios, The (1944),Crime|Drama|Film-Noir|Mystery,,,,,,
Ministry of Fear (1944),Drama|Film-Noir|Thriller,,,,,,,
Miracle of Morgan's Creek, The (1944),Comedy|Romance,,,,,,
Mr. Skeffington (1944),Drama|Romance,,,,,,,
Passage to Marseille (1944),Adventure|Drama|War,,,,,,,
Ivan the Terrible, Part One (Ivan Groznyy I) (1944),Drama,,,,,,
They Were Expendable (1945),Drama|War,,,,,,,
Great Expectations (1946),Drama,,,,,,,
Humoresque (1946),Drama|Film-Noir|Romance,,,,,,,
Stranger, The (1946),Drama|Film-Noir|Thriller,,,,,,
Nightmare Alley (1947),Drama|Film-Noir,,,,,,,
Odd Man Out (1947),Crime|Drama|Film-Noir|Thriller,,,,,,,
Road to Rio (1947),Adventure|Comedy|Musical|Romance,,,,,,,
3 Godfathers (1948),Drama|Western,,,,,,,
Easter Parade (1948),Musical|Romance,,,,,,,
Fort Apache (1948),Western,,,,,,,
Lady from Shanghai, The (1947),Drama|Film-Noir|Mystery,,,,,,
Letter from an Unknown Woman (1948),Drama|Romance,,,,,,,
Louisiana Story (1948),Drama,,,,,,,
Naked City, The (1948),Crime|Drama|Film-Noir|Mystery,,,,,,
They Live by Night (1948),Crime|Film-Noir|Romance,,,,,,,
Three Musketeers, The (1948),Action|Adventure|Drama|Romance,,,,,,
Unfaithfully Yours (1948),Comedy,,,,,,,
In the Good Old Summertime (1949),Musical,,,,,,,
Letter to Three Wives, A (1949),Comedy|Drama,,,,,,
Orpheus (Orphée) (1950),Drama|Fantasy|Romance,,,,,,,
Enfants Terribles, Les (1950),Drama,,,,,,
Gunfighter, The (1950),Action|Western,,,,,,
King Solomon's Mines (1950),Action|Adventure|Romance,,,,,,,
Olvidados, Los (1950),Crime|Drama,,,,,,
Scandal (Shubun) (1950),Drama,,,,,,,
Carrie (1952),Drama|Romance,,,,,,,
Life of Oharu, The (Saikaku ichidai onna) (1952),Drama,,,,,,
Abbott and Costello Meet Dr. Jekyll and Mr. Hyde (1953),Comedy|Horror|Mystery|Sci-Fi,,,,,,,
Magnificent Obsession (1954),Drama|Romance,,,,,,,
Samurai I: Musashi Miyamoto (Miyamoto Musashi) (1954),Action|Adventure|Drama,,,,,,,
Star is Born, A (1954),Drama|Musical,,,,,,
Wild One, The (1953),Drama,,,,,,
Mr. Arkadin (Confidential Report) (1955),Crime|Drama|Mystery|Thriller,,,,,,,
Samurai II: Duel at Ichijoji Temple (Zoku Miyamoto Musashi: Ichijôji no kettô) (1955),Action|Adventure|Drama,,,,,,,
Unknown Soldier, The (Tuntematon sotilas) (1955),Drama|War,,,,,,
Samurai III: Duel on Ganryu Island (a.k.a. Bushido) (Miyamoto Musashi kanketsuhen: kettô Ganryûjima) (1956),Action|Adventure|Drama,,,,,,,
Teacher's Pet (1958),Comedy|Romance,,,,,,,
Human Condition II, The (Ningen no joken II) (1959),Drama|War,,,,,,
Fires on the Plain (Nobi) (1959),Drama|War,,,,,,,
Pickpocket (1959),Crime|Drama,,,,,,,
Floating Weeds (Ukigusa) (1959),Drama,,,,,,,
When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki) (1960),Drama,,,,,,,
Bad Sleep Well, The (Warui yatsu hodo yoku nemuru) (1960),Drama|Thriller,,,,,,
Deadly Companions, The (1961),Western,,,,,,
Human Condition III, The (Ningen no joken III) (1961),Drama|War,,,,,,
Advise and Consent (1962),Drama,,,,,,,
David and Lisa (1962),Drama,,,,,,,
Harakiri (Seppuku) (1962),Drama,,,,,,,
Music Man, The (1962),Children|Comedy|Musical|Romance,,,,,,
Mutiny on the Bounty (1962),Adventure|Drama,,,,,,,
Eclipse (L'Eclisse) (1962),Drama,,,,,,,
Cardinal, The (1963),Drama,,,,,,
McLintock! (1963),Comedy|Western,,,,,,,
New Kind of Love, A (1963),Comedy,,,,,,
Prize, The (1963),Drama|Mystery|Thriller,,,,,,
36 Hours (1965),Thriller|War,,,,,,,
Becket (1964),Drama,,,,,,,
Behold a Pale Horse (1964),Drama|War,,,,,,,
Best Man, The (1964),Comedy|Drama,,,,,,
Hush... Hush, Sweet Charlotte (1964),Horror|Thriller,,,,,,
Killers, The (1964),Action|Crime|Drama|Film-Noir|Thriller,,,,,,
Naked Kiss, The (1964),Drama,,,,,,
Onibaba (1964),Drama|Horror|War,,,,,,,
Robin and the 7 Hoods (1964),Comedy|Crime|Musical,,,,,,,
Robinson Crusoe on Mars (1964),Sci-Fi,,,,,,,
What a Way to Go! (1964),Comedy|Musical|Romance,,,,,,,
Battle of Algiers, The (Bataille d'Alger, La) (1966),Drama|War,,,,,
Charlie Brown Christmas, A (1965),Animation|Children|Comedy,,,,,,
Dracula: Prince of Darkness (1966),Horror|Mystery,,,,,,,
Hallelujah Trail, The (1965),Comedy|Western,,,,,,
Hill, The (1965),Drama|War,,,,,,
In Harm's Way (1965),Drama|War,,,,,,,
Major Dundee (1965),Adventure|War|Western,,,,,,,
Operation Crossbow (1965),Action|Adventure|War,,,,,,,
Thousand Clowns, A (1965),Comedy|Drama|Romance,,,,,,
Train, The (1964),Action|Thriller|War,,,,,,
Andrei Rublev (Andrey Rublyov) (1969),Drama|War,,,,,,,
Au Hasard Balthazar (1966),Drama,,,,,,,
Batman (1966),Action|Adventure|Children|Comedy,,,,,,,
Khartoum (1966),Action|Adventure|Drama|War,,,,,,,
Closely Watched Trains (Ostre sledované vlaky) (1966),Comedy|Drama|War,,,,,,,
Tokyo Drifter (Tôkyô nagaremono) (1966),Action|Crime|Drama,,,,,,,
Don't Look Back (1967),Documentary|Musical,,,,,,,
Bride Wore Black, The (La Mariée était en noir) (1968),Crime|Drama,,,,,,
Play Time (a.k.a. Playtime) (1967),Comedy,,,,,,,
Point Blank (1967),Action|Crime|Drama|Thriller,,,,,,,
Shooting, The (1967),Western,,,,,,
Titicut Follies (1967),Documentary|Drama,,,,,,,
Two for the Road (1967),Comedy|Drama|Romance,,,,,,,
War Wagon, The (1967),Action|Western,,,,,,
Dracula Has Risen from the Grave (1968),Horror|Romance|Thriller,,,,,,,
Head (1968),Comedy|Fantasy|Musical,,,,,,,
I Love You, Alice B. Toklas! (1968),Comedy,,,,,,
Yours, Mine and Ours (1968),Children|Comedy,,,,,,
Alice's Restaurant (1969),Comedy|Drama,,,,,,,
Colossus: The Forbin Project (1970),Sci-Fi|Thriller,,,,,,,
My Night At Maud's (Ma Nuit Chez Maud) (1969),Comedy|Romance,,,,,,,
More (1969),Crime|Drama|Romance,,,,,,,
Dodesukaden (Dô desu ka den) (1970),Drama|Fantasy,,,,,,,
Claire's Knee (Le Genou de Claire) (1970),Comedy|Romance,,,,,,,
Hi, Mom! (1970),Comedy,,,,,,
Swedish Love Story, A (Kärlekshistoria, En) (1970),Drama|Romance,,,,,
On a Clear Day You Can See Forever (1970),Comedy|Musical|Romance,,,,,,,
Performance (1970),Crime|Drama|Thriller,,,,,,,
Beguiled, The (1971),Drama|Thriller|War,,,,,,
Devils, The (1971),Drama,,,,,,
Duel (1971),Action|Mystery|Thriller,,,,,,,
Johnny Got His Gun (1971),Drama|War,,,,,,,
They Call Me Trinity (Lo chiamavano Trinità) (1971),Comedy|Western,,,,,,,
Mon Oncle Antoine (1971),Drama,,,,,,,
Topo, El (1970),Fantasy|Western,,,,,,
Dr. Phibes Rises Again (1972),Adventure|Comedy|Horror|Romance,,,,,,,
Lone Wolf and Cub: Sword of Vengeance (Kozure Ôkami: Kowokashi udekashi tsukamatsuru) (1972),Action|Crime,,,,,,,
Lone Wolf and Cub: Baby Cart at the River Styx (Kozure Ôkami: Sanzu no kawa no ubaguruma) (1972),Action|Adventure,,,,,,,
Lady Sings the Blues (1972),Drama|Musical,,,,,,,
Slither (1973),Comedy|Crime|Thriller,,,,,,,
Traffic (Trafic) (1971),Comedy,,,,,,,
Charley Varrick (1973),Crime|Drama|Thriller,,,,,,,
Dark Star (1974),Comedy|Sci-Fi|Thriller,,,,,,,
Emperor of the North (Emperor of the North Pole) (1973),Action|Drama|Thriller,,,,,,,
My Name Is Nobody (Il Mio nome è Nessuno) (1973),Comedy|Western,,,,,,,
Save the Tiger (1973),Drama,,,,,,,
Scarecrow (1973),Drama,,,,,,,
Sisters (1973),Horror|Thriller,,,,,,,
Theater of Blood (1973),Comedy|Horror|Mystery,,,,,,,
California Split (1974),Comedy|Drama,,,,,,,
Phantom of Liberty, The (Fantôme de la liberté, Le) (1974),Comedy|Drama,,,,,
Groove Tube, The (1974),Comedy,,,,,,
Holy Mountain, The (Montaña sagrada, La) (1973),Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi,,,,,
Adventure of Sherlock Holmes' Smarter Brother, The (1975),Comedy|Crime|Mystery,,,,,,
Dolemite (1975),Action|Comedy,,,,,,,
Great Waldo Pepper, The (1975),Drama|Romance,,,,,,
Irony of fate (Ironiya sudby, ili S legkim parom!) (1975),Comedy|Drama|Romance,,,,,,
Night Moves (1975),Crime|Thriller,,,,,,,
